wavelength;0.00 sec;10.00 sec;20.00 sec;30.00 sec;40.00 sec;50.00 sec;60.00 sec;70.00 sec;80.00 sec;90.00 sec;100.00 sec;110.00 sec;120.00 sec;130.00 sec;140.00 sec;150.00 sec;160.00 sec;170.00 sec;180.00 sec;190.00 sec;200.00 sec;210.00 sec;220.00 sec;230.00 sec;240.00 sec;250.00 sec;260.00 sec;270.00 sec;280.00 sec;290.00 sec;300.00 sec;310.00 sec;320.00 sec;330.00 sec;340.00 sec;350.00 sec;360.00 sec;370.00 sec;380.00 sec;390.00 sec;400.00 sec;410.00 sec;420.00 sec;430.00 sec;440.00 sec;450.00 sec;460.00 sec;470.00 sec;480.00 sec;490.00 sec;500.00 sec;510.00 sec;520.00 sec;530.00 sec;540.00 sec;550.00 sec;560.00 sec;570.00 sec;580.00 sec;590.00 sec;600.00 sec
313.500000;0.405363;0.404080;0.402670;0.401948;0.401012;0.397895;0.396076;0.393353;0.391697;0.388813;0.386001;0.383648;0.381543;0.378925;0.376125;0.373406;0.370879;0.366506;0.364370;0.361329;0.358074;0.354669;0.351984;0.348806;0.345971;0.342615;0.339653;0.336079;0.332638;0.329160;0.326577;0.323444;0.319953;0.316912;0.313688;0.310867;0.307206;0.304542;0.301687;0.298530;0.295468;0.292761;0.290225;0.286629;0.284007;0.281659;0.278552;0.275966;0.273160;0.270876;0.268502;0.265448;0.263181;0.260621;0.258460;0.255852;0.253611;0.252034;0.249330;0.246658;0.245235
314.000000;0.406405;0.405545;0.404101;0.403423;0.402192;0.399287;0.397437;0.394982;0.392979;0.390215;0.387297;0.385065;0.383093;0.380690;0.377773;0.374677;0.372137;0.368208;0.365807;0.362856;0.359761;0.356305;0.353505;0.350584;0.347358;0.343639;0.340694;0.337660;0.334307;0.331391;0.328450;0.325223;0.321679;0.318620;0.315471;0.312591;0.309011;0.306291;0.303450;0.300364;0.297549;0.295040;0.291863;0.288579;0.286102;0.283639;0.280515;0.278091;0.275166;0.272936;0.270533;0.267661;0.265451;0.262699;0.260501;0.257990;0.256298;0.254277;0.251751;0.248945;0.247190
314.500000;0.407792;0.406716;0.405893;0.404622;0.402934;0.400784;0.398798;0.396711;0.394234;0.391856;0.389236;0.386580;0.384097;0.382123;0.379114;0.376097;0.373039;0.370490;0.367412;0.364130;0.361127;0.358156;0.355163;0.352772;0.348748;0.345042;0.341893;0.339210;0.336064;0.333536;0.329972;0.326866;0.323273;0.320123;0.317472;0.314238;0.311087;0.307803;0.305277;0.302228;0.299621;0.297087;0.293582;0.290808;0.288134;0.285283;0.282501;0.280626;0.277228;0.274812;0.272407;0.270041;0.267972;0.265171;0.262317;0.260071;0.259001;0.256205;0.253987;0.251492;0.249336
315.000000;0.409395;0.408108;0.407683;0.405981;0.404493;0.402492;0.400302;0.397871;0.395672;0.393619;0.390799;0.388573;0.385191;0.383137;0.380217;0.377659;0.374510;0.372218;0.369208;0.366111;0.362366;0.359851;0.357078;0.354515;0.350555;0.347225;0.344224;0.341079;0.338506;0.335254;0.331847;0.328730;0.325358;0.322089;0.319822;0.316623;0.313183;0.310046;0.307460;0.304258;0.301465;0.298864;0.295752;0.292970;0.290210;0.287466;0.284492;0.282823;0.279501;0.276835;0.274523;0.272236;0.270012;0.267660;0.264412;0.262537;0.261093;0.258608;0.256321;0.254022;0.252100
315.500000;0.411049;0.409683;0.409217;0.407526;0.406281;0.403913;0.401674;0.399115;0.397200;0.395265;0.392156;0.390392;0.386919;0.384385;0.381820;0.379298;0.376440;0.373587;0.371053;0.368223;0.364080;0.361467;0.359013;0.356023;0.352582;0.349402;0.346681;0.343004;0.340832;0.336742;0.333856;0.330785;0.327490;0.324080;0.321990;0.318759;0.315282;0.312348;0.309449;0.306367;0.303355;0.300863;0.297986;0.295195;0.292149;0.289887;0.286687;0.284784;0.281664;0.279035;0.276693;0.274398;0.271967;0.269946;0.266796;0.265116;0.262849;0.260992;0.258706;0.256285;0.254764
316.000000;0.412722;0.411306;0.410481;0.409135;0.407753;0.404932;0.402891;0.400948;0.398743;0.396714;0.393737;0.391696;0.389291;0.386267;0.384147;0.380978;0.378452;0.375148;0.372906;0.369877;0.366488;0.363242;0.360796;0.357707;0.354597;0.351014;0.348399;0.344797;0.342450;0.338383;0.335797;0.332875;0.329354;0.325798;0.323690;0.320043;0.317460;0.314176;0.311092;0.308508;0.305524;0.303305;0.300029;0.297575;0.293980;0.292122;0.289156;0.286827;0.283579;0.281357;0.278828;0.276710;0.274304;0.272084;0.269329;0.267525;0.264839;0.262949;0.261067;0.258351;0.256839
316.500000;0.414660;0.413018;0.411864;0.410660;0.409640;0.406573;0.404699;0.402700;0.400461;0.398275;0.395691;0.393426;0.391291;0.388193;0.385956;0.382739;0.380312;0.377259;0.375030;0.371489;0.368746;0.365426;0.362620;0.359660;0.356689;0.352756;0.350115;0.346811;0.344101;0.340555;0.338086;0.334849;0.331581;0.327945;0.325571;0.321837;0.319815;0.316356;0.313555;0.310848;0.307800;0.305521;0.302363;0.299817;0.296322;0.294279;0.291554;0.289137;0.285793;0.283760;0.281407;0.279063;0.276865;0.274558;0.271881;0.269924;0.267592;0.265098;0.263500;0.260893;0.259046
317.000000;0.416546;0.414728;0.413340;0.412114;0.411679;0.408720;0.406886;0.404155;0.402334;0.399878;0.397692;0.395494;0.392657;0.389900;0.387288;0.384505;0.382123;0.379489;0.377048;0.373272;0.370551;0.367645;0.364456;0.361721;0.358763;0.354906;0.352014;0.348966;0.345960;0.343015;0.340445;0.336713;0.334008;0.330498;0.327853;0.324373;0.322123;0.318876;0.316507;0.313265;0.310075;0.307401;0.304854;0.301898;0.299021;0.296456;0.293780;0.291656;0.288417;0.286164;0.284148;0.281425;0.279460;0.277164;0.274420;0.272351;0.270627;0.267601;0.266023;0.263780;0.261625
317.500000;0.417676;0.416235;0.414531;0.413611;0.412774;0.410228;0.408415;0.405618;0.404128;0.401169;0.399136;0.396886;0.393926;0.391514;0.389276;0.386113;0.384161;0.380912;0.378164;0.375113;0.372204;0.369127;0.366076;0.363538;0.360546;0.357174;0.353664;0.350788;0.347597;0.345042;0.342071;0.338586;0.335788;0.332739;0.330211;0.326689;0.323967;0.320916;0.318371;0.315388;0.312338;0.309410;0.306844;0.304057;0.301268;0.298663;0.295983;0.294106;0.291076;0.288461;0.286181;0.283837;0.281925;0.279180;0.276957;0.274684;0.272757;0.270097;0.268547;0.266208;0.264231
318.000000;0.418497;0.417553;0.415590;0.414857;0.413502;0.411143;0.409323;0.407051;0.405504;0.402622;0.400377;0.397909;0.395366;0.392921;0.391053;0.387676;0.385812;0.382081;0.379051;0.376712;0.373808;0.370333;0.367628;0.364857;0.362020;0.358999;0.355281;0.352313;0.349139;0.346622;0.343493;0.340303;0.337284;0.334637;0.332026;0.328531;0.325661;0.322585;0.319787;0.317200;0.314484;0.311575;0.308625;0.306231;0.303175;0.300800;0.298113;0.296184;0.293383;0.290595;0.287953;0.286102;0.283996;0.281094;0.279140;0.276879;0.274493;0.272409;0.270874;0.268434;0.266628
318.500000;0.419554;0.418685;0.416696;0.415642;0.414672;0.411943;0.410058;0.408313;0.406320;0.404464;0.401772;0.399155;0.396914;0.394048;0.391640;0.389204;0.386568;0.383633;0.380502;0.377862;0.375286;0.371867;0.369263;0.365733;0.363275;0.360054;0.357083;0.353775;0.350773;0.347985;0.345356;0.341730;0.339050;0.336343;0.333046;0.330004;0.327553;0.324241;0.321723;0.318866;0.316368;0.313664;0.310620;0.308233;0.305099;0.302774;0.300086;0.297834;0.295135;0.292539;0.290088;0.288063;0.285604;0.283476;0.280828;0.278966;0.276636;0.274522;0.272905;0.270835;0.268717
319.000000;0.420371;0.419374;0.417501;0.416410;0.415793;0.412886;0.410905;0.409378;0.407080;0.405346;0.402608;0.400437;0.397941;0.395217;0.392043;0.390147;0.387199;0.384762;0.381960;0.378814;0.376333;0.373298;0.370699;0.366911;0.364405;0.360909;0.358556;0.355333;0.352187;0.349192;0.347076;0.343129;0.340755;0.337690;0.334304;0.331338;0.329233;0.325826;0.323476;0.320608;0.317839;0.315261;0.312490;0.309885;0.306963;0.304622;0.301948;0.299674;0.296609;0.294280;0.292166;0.289933;0.287317;0.285715;0.282829;0.281064;0.278810;0.276629;0.274910;0.272863;0.270624
319.500000;0.420725;0.419641;0.417977;0.417194;0.416357;0.413890;0.411811;0.410087;0.407797;0.405092;0.402775;0.401298;0.398271;0.396355;0.392922;0.390468;0.388074;0.385253;0.382991;0.379768;0.377007;0.374171;0.371677;0.368500;0.365498;0.361892;0.359549;0.356788;0.353227;0.350283;0.348183;0.344523;0.342075;0.338719;0.336009;0.332710;0.330466;0.327220;0.324659;0.322185;0.319007;0.316474;0.314049;0.311240;0.308623;0.306354;0.303682;0.301750;0.298104;0.295885;0.293982;0.291722;0.289310;0.287479;0.285048;0.283088;0.280771;0.278690;0.276941;0.274438;0.272481
320.000000;0.420879;0.419826;0.418499;0.417450;0.416179;0.414539;0.412383;0.410172;0.407875;0.405098;0.403021;0.401242;0.398386;0.396901;0.394067;0.390794;0.388836;0.385804;0.383587;0.380732;0.377758;0.374292;0.372110;0.369740;0.366607;0.362855;0.360442;0.357623;0.354037;0.351284;0.348662;0.345613;0.342920;0.339745;0.337236;0.334178;0.331391;0.328331;0.325607;0.322946;0.320251;0.317969;0.315430;0.312608;0.309970;0.307921;0.305188;0.303357;0.299817;0.297503;0.295755;0.293191;0.291180;0.289013;0.286334;0.284744;0.282653;0.280405;0.278731;0.276159;0.274373
320.500000;0.420841;0.419689;0.418593;0.417110;0.415684;0.414642;0.412549;0.409902;0.407589;0.405375;0.403390;0.400815;0.398687;0.396848;0.394609;0.391063;0.389235;0.386301;0.383741;0.381255;0.378278;0.374160;0.372285;0.370146;0.367426;0.363636;0.361057;0.358068;0.354818;0.351959;0.349067;0.346453;0.343549;0.340679;0.337986;0.335447;0.332283;0.329125;0.326618;0.323629;0.321484;0.319374;0.316534;0.313988;0.311069;0.309202;0.306528;0.304416;0.301565;0.299104;0.297209;0.294650;0.292674;0.290539;0.287433;0.286129;0.284375;0.281938;0.280200;0.277900;0.276227
