wavelength;0.00 sec;10.00 sec;20.00 sec;30.00 sec;40.00 sec;50.00 sec;60.00 sec;70.00 sec;80.00 sec;90.00 sec;100.00 sec;110.00 sec;120.00 sec;130.00 sec;140.00 sec;150.00 sec;160.00 sec;170.00 sec;180.00 sec;190.00 sec;200.00 sec;210.00 sec;220.00 sec;230.00 sec;240.00 sec;250.00 sec;260.00 sec;270.00 sec;280.00 sec;290.00 sec;300.00 sec;310.00 sec;320.00 sec;330.00 sec;340.00 sec;350.00 sec;360.00 sec;370.00 sec;380.00 sec;390.00 sec;400.00 sec;410.00 sec;420.00 sec;430.00 sec;440.00 sec;450.00 sec;460.00 sec;470.00 sec;480.00 sec;490.00 sec;500.00 sec;510.00 sec;520.00 sec;530.00 sec;540.00 sec;550.00 sec;560.00 sec;570.00 sec;580.00 sec;590.00 sec;600.00 sec
350.500000;0.221161;0.220907;0.221110;0.220318;0.221882;0.221725;0.221379;0.221536;0.221592;0.221521;0.222204;0.221077;0.222244;0.222470;0.222084;0.222061;0.222688;0.222234;0.222750;0.223172;0.222818;0.223144;0.222836;0.223157;0.223814;0.223057;0.222742;0.223511;0.223372;0.223336;0.223196;0.222701;0.223128;0.223303;0.223172;0.223531;0.223877;0.224085;0.223772;0.224324;0.223766;0.223921;0.224735;0.224190;0.224923;0.224007;0.224645;0.224682;0.224680;0.224494;0.224544;0.224628;0.224179;0.225075;0.224395;0.224355;0.224946;0.224713;0.224889;0.225366;0.225151
351.000000;0.219171;0.219104;0.218820;0.218782;0.220025;0.219616;0.218505;0.219235;0.219694;0.219292;0.219330;0.218698;0.220057;0.220554;0.220044;0.220429;0.220635;0.220377;0.219980;0.221317;0.220189;0.220820;0.221034;0.221063;0.221300;0.220638;0.220972;0.221074;0.221798;0.220762;0.221389;0.220534;0.220767;0.220905;0.221668;0.221994;0.221696;0.221918;0.222125;0.222112;0.221770;0.222384;0.222126;0.221808;0.222668;0.221597;0.222735;0.222267;0.222163;0.222634;0.222137;0.222796;0.221790;0.222683;0.222417;0.222754;0.223052;0.223223;0.223127;0.222504;0.223259
351.500000;0.216446;0.216515;0.216012;0.215957;0.216982;0.216272;0.216286;0.216536;0.216592;0.217205;0.216635;0.216829;0.217867;0.217426;0.217566;0.218359;0.216863;0.217244;0.217934;0.218513;0.217831;0.217990;0.218740;0.218202;0.218364;0.218541;0.218456;0.218645;0.219075;0.218058;0.219052;0.218638;0.218536;0.218760;0.219034;0.218819;0.219412;0.218980;0.219568;0.219345;0.219099;0.220190;0.219296;0.219497;0.219452;0.219545;0.220080;0.219957;0.219853;0.219818;0.219965;0.220218;0.219835;0.219772;0.219853;0.220662;0.219682;0.220549;0.220054;0.220188;0.220188
352.000000;0.213407;0.213601;0.213397;0.213304;0.213597;0.213135;0.213970;0.214103;0.213666;0.214508;0.214284;0.214927;0.215254;0.214415;0.214903;0.215317;0.213868;0.214385;0.215511;0.215272;0.215548;0.215327;0.215963;0.215398;0.215565;0.215917;0.215871;0.215622;0.215876;0.215775;0.216759;0.216270;0.216144;0.216643;0.216239;0.215772;0.216561;0.216391;0.216471;0.216377;0.216301;0.217348;0.216423;0.217317;0.216724;0.217181;0.217282;0.217388;0.217528;0.217114;0.217635;0.217268;0.217593;0.217154;0.217232;0.217916;0.216883;0.217675;0.217159;0.218090;0.217156
352.500000;0.210465;0.210969;0.211103;0.211244;0.210650;0.210686;0.211320;0.211933;0.211412;0.211350;0.211953;0.212518;0.212402;0.212061;0.212272;0.211926;0.212245;0.212372;0.212381;0.212477;0.213001;0.213029;0.212969;0.212893;0.213094;0.212784;0.213394;0.212348;0.213003;0.213715;0.214452;0.213484;0.213642;0.214361;0.213845;0.213588;0.213597;0.214354;0.213513;0.213570;0.213829;0.214345;0.213746;0.215053;0.214867;0.214419;0.214745;0.214570;0.215019;0.214786;0.215053;0.214466;0.214828;0.215081;0.214882;0.214947;0.215281;0.215180;0.215094;0.215768;0.214803
353.000000;0.207830;0.209002;0.208576;0.208701;0.208453;0.208111;0.208892;0.209261;0.209018;0.208834;0.209034;0.209457;0.210119;0.209777;0.209762;0.209773;0.210051;0.210302;0.209393;0.210945;0.209974;0.210657;0.210183;0.210164;0.210711;0.210260;0.210504;0.210179;0.210942;0.210945;0.211353;0.211189;0.211474;0.211900;0.211603;0.211355;0.211782;0.211882;0.211350;0.211218;0.211774;0.211958;0.211573;0.212297;0.212837;0.211968;0.212461;0.212000;0.212416;0.212019;0.212559;0.212216;0.212021;0.213041;0.212694;0.212606;0.213443;0.212831;0.213191;0.212979;0.212784
353.500000;0.205326;0.206656;0.205870;0.205869;0.206400;0.205453;0.206421;0.206282;0.206238;0.206416;0.205944;0.206327;0.207873;0.207418;0.207139;0.207833;0.207221;0.207732;0.206820;0.209051;0.207020;0.208036;0.207527;0.207548;0.208119;0.208152;0.207522;0.208364;0.208667;0.207761;0.208019;0.208703;0.209054;0.209278;0.209150;0.208714;0.209732;0.208868;0.209197;0.209044;0.209587;0.209715;0.209517;0.209308;0.209919;0.209440;0.210147;0.209399;0.209796;0.208914;0.209813;0.209922;0.209418;0.210507;0.210309;0.210449;0.210657;0.210304;0.210720;0.209993;0.210622
354.000000;0.202763;0.203048;0.203279;0.203325;0.203736;0.203064;0.203583;0.203499;0.203293;0.203300;0.203386;0.203765;0.204926;0.205006;0.204170;0.204626;0.204497;0.204690;0.204581;0.205187;0.204724;0.205232;0.204794;0.205477;0.205199;0.205717;0.204948;0.205630;0.205200;0.204936;0.205384;0.205262;0.205793;0.206530;0.206338;0.205799;0.205903;0.205784;0.206181;0.206611;0.206749;0.206894;0.207025;0.206538;0.206107;0.206352;0.207500;0.206437;0.207147;0.206033;0.206558;0.206966;0.207031;0.207352;0.207469;0.207692;0.207038;0.207475;0.207366;0.207258;0.207995
354.500000;0.200463;0.200095;0.200734;0.200632;0.200633;0.200705;0.201194;0.200718;0.200811;0.200610;0.201250;0.201346;0.202080;0.202210;0.201098;0.201544;0.201887;0.201797;0.202407;0.201789;0.202467;0.202571;0.202138;0.203155;0.202407;0.202626;0.202353;0.202492;0.202132;0.202647;0.203266;0.202461;0.202745;0.203656;0.203763;0.203232;0.202634;0.203370;0.203482;0.203835;0.203800;0.203982;0.204135;0.203869;0.202949;0.203710;0.204527;0.203892;0.204161;0.203773;0.203884;0.204233;0.204522;0.204658;0.204560;0.204578;0.203958;0.204889;0.204126;0.204923;0.205145
355.000000;0.198258;0.198302;0.197929;0.197586;0.197517;0.198050;0.199138;0.197835;0.198739;0.198641;0.199041;0.198582;0.199614;0.199078;0.198258;0.199195;0.199259;0.199258;0.200042;0.199748;0.199740;0.200190;0.199550;0.200205;0.199878;0.199191;0.199575;0.199548;0.200126;0.200598;0.201063;0.200648;0.200221;0.200633;0.201408;0.200960;0.200710;0.201510;0.201433;0.200791;0.201047;0.201232;0.201184;0.201117;0.200769;0.201660;0.201415;0.201779;0.201011;0.201862;0.201895;0.201953;0.201713;0.202468;0.201662;0.201498;0.201824;0.202473;0.201535;0.202658;0.202211
