Wavelength (nm),10,5,2.5,1.25,0.6,0.3,0.16,0.08,0.04,0
470,2.183966398,1.255807877,0.997000694,1.16307056,0.704325497,1.179747581,1.905400276,1.156013608,0.700097382,0.2705226839
471.0400085,2.452289581,1.246173382,1.241651654,1.377441049,0.736026943,1.118137121,1.497649193,1.006796241,1.063691974,0.1780883819
471.9400024,2.342656851,1.548255444,1.036335349,0.760841548,1.090114713,0.527049363,1.688157082,0.994206846,0.397082418,0.3163261712
472.980011,2.185894728,1.519456267,0.963997662,0.997672081,0.792965114,0.825875282,2.085039139,0.771627426,0.630917728,0.2833795846
474.019989,2.475157261,1.111874461,0.834711731,1.114173889,0.839808464,0.856209815,1.737079024,0.558996677,0.700498641,0.4348742068
475.0700073,3.054301977,1.634378791,0.81263119,1.566933751,1.108530879,0.88560611,0.978710473,0.789908469,0.766630352,0.2111455053
475.9700012,2.745695353,2.219629526,1.018339753,1.463285089,0.911789596,0.75271374,1.715918541,0.338458657,0.61799854,0.2552486956
477.0100098,2.847704649,2.00877285,1.486585021,1.64430964,0.958943546,1.489423633,1.004412174,0.960348427,0.471064568,0.08247423172
478.0499878,3.48292923,2.118177414,0.996245682,1.30134213,0.942314327,0.895914733,0.976414979,0.684636414,0.500509262,0.2764980495
478.9500122,4.506622314,2.232357979,1.658011436,1.932442784,0.892887175,0.982923448,1.621869087,0.45262754,0.767441571,0.1510229856
480,4.077826977,2.640239716,1.241957545,1.38069427,1.239336014,1.164201379,1.092887998,0.643647671,0.736101091,0.05479959771
481.0599976,4.644542694,3.165785789,1.552793145,1.82579124,1.095330119,0.822915375,1.29353869,0.951224506,0.628145039,0.2009907365
481.9599915,5.55903244,3.108537912,1.774805546,1.82941401,1.29663837,1.152649879,1.17346561,0.767773092,0.518123448,0.341753602
483.0299988,6.105971813,3.626622915,2.816104174,2.309322596,1.302967191,1.201333642,1.549177289,0.902924597,0.928947747,0.453276962
483.9299927,6.209715366,4.472018719,2.684233904,2.862486839,1.605657697,1.127810478,1.291719794,0.902814567,0.575841725,0.1365870088
485,6.748952389,4.80776453,2.329862833,1.905610681,1.806430221,1.167749763,1.285438418,0.995115101,0.904487848,0.0319718048
486.0599976,8.335808754,3.866635084,3.198252678,2.735864639,1.928633094,1.369733453,1.563079476,0.647112072,0.81799221,-0.01264276635
486.9599915,9.215193748,6.279476166,3.04911828,2.532836437,2.475354671,1.34902966,0.941558182,0.643485248,0.983457267,0.3675542772
488.0299988,10.93698597,6.612760067,3.442483187,3.357971191,2.388741732,1.685886025,1.383636475,0.7577613,0.617233038,0.1458846182
488.9299927,11.07406712,6.97888422,4.199495792,3.01432991,2.725995302,1.677497268,1.713081717,0.870253742,0.68216151,0.2267064899
490,12.01942921,8.426239014,4.925862789,4.227683544,2.07388258,1.523026943,1.996055961,0.902032077,0.652102947,0.1975557357
491.0400085,13.25986958,8.44727993,5.356516361,4.131290913,2.512441635,1.8282094,1.84301281,1.278777242,0.987124443,0.1260096878
491.9400024,16.12846947,9.611444473,5.445657253,4.828779221,2.757389307,1.947638869,1.575081229,1.143519521,0.769629538,0.4174335003
492.980011,17.04666138,9.348572731,5.901774883,4.344059467,3.354570627,1.940720916,2.488539457,1.16450417,0.907246828,0.111280717
494.019989,17.73455811,12.29951477,5.864967346,5.305586338,4.351303101,2.023551464,1.942206383,0.936089039,0.858501971,0.1774344891
495.0700073,18.57819557,11.800107,7.13469553,6.510225296,3.960227966,2.390465498,2.276232481,1.324126363,1.051765084,0.4851789474
495.9700012,21.1091404,12.53742695,8.346469879,5.291660786,3.704798698,2.062348127,2.101645708,1.421525121,1.149122953,0.5500656962
497.0100098,20.25743866,14.07179737,8.409930229,6.757804871,4.04700613,2.663236856,1.915051818,1.075588226,0.646804869,0.3275789917
498.0499878,25.45344543,14.61883259,8.760249138,6.806916714,4.365868092,2.797060251,2.186837196,1.35860014,1.493179202,0.577162683
498.9500122,26.35549927,16.63903427,10.51812935,8.044175148,4.959643841,3.128381968,2.726686478,1.777884483,1.306656837,0.4060811996
500,28.89766502,16.73778534,9.704638481,7.559781551,4.667746067,2.42728734,2.828032255,1.111138344,1.898885131,0.2641617954
501.0400085,29.14865685,19.69068146,10.64506245,8.334480286,5.472229004,3.455183744,2.523025513,1.215046883,0.886287153,0.2730410099
501.9400024,30.76605797,20.67580414,12.46900845,8.968179703,5.659515381,3.51864028,2.418917656,1.74010849,1.035266399,0.5290442109
502.980011,32.44807434,20.61009979,11.51520252,9.390229225,5.808325291,3.284450531,3.126084089,1.54845953,1.205189824,0.2402753383
504.019989,33.44871521,22.18516731,11.85879803,10.65455532,6.060184479,3.680628538,2.93084836,1.850611091,1.093117833,0.4605440199
505.0700073,34.25322342,23.22065926,13.18297291,10.19009495,6.546833038,4.416539669,3.163224459,1.627478957,1.589232802,0.5432880521
505.9700012,37.66729355,24.01931763,12.82183552,10.02106094,7.621173382,4.829631805,3.892145157,1.941412091,1.373426914,0.3652627468
